은행명,상품종류,상품이름,조항,조항이름,조항내용
우리은행,적금,「우리 SUPER주거래 적금」특약,제10조,일부해지,"이 예금을 자유적립식으로 가입한 경우 초 입금을 제외한 지정 입금 건별로 일부 해지 가능하며, 만기해지 포함 총 3회로 한정됩니다. 이 때 일부해지이율은 중도해지이율을 적용합니다.
※ 본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 문서입니다.
부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2017.04.07 약관 제정 - - 상품명 변경 - Y
2019.07.19 우대이율 변경 제6조 N
2019.12.11 우대이율 변경 제6조 N
2022.03.09 우대이율 변경 제6조 N
2024.10.14 우대이율 변경 제6조 N"
우리은행,적금,「우리 SUPER주거래 적금」특약,제1조,약관의 적용,"「우리 SUPER주거래 적금」 (이하 ‘이 예금’)의 거래는 이 특약을 적용하며, 이 특약에서 정하지 않은 사항은 「예금거래기본약관」 , 「적립식예금약관」을 적용합니다."
우리은행,적금,「우리 SUPER주거래 적금」특약,제2조,가입대상,이 예금의 가입대상은 실명의 개인으로 합니다.
우리은행,적금,「우리 SUPER주거래 적금」특약,제3조,저축기간 및 방법,"① 이 예금의 저축기간은 1년, 2년, 3년입니다.
② 이 예금은 정액적립식 또는 자유적립식으로 가입할 수 있습니다."
우리은행,적금,「우리 SUPER주거래 적금」특약,제4조,적립한도,"① 정액적립식 : 월 50만원 이하의 지정금액으로 적립 가능합니다.
② 자유적립식 : 매월 50만원 이하로 자유롭게 적립 가능합니다."
우리은행,적금,「우리 SUPER주거래 적금」특약,제5조,기본이율,이 예금의 기본이율은 신규일 당시 우리은행 영업점 및 홈페이지에 고시된 계약기간별 기본이율을 적용합니다.
우리은행,적금,「우리 SUPER주거래 적금」특약,제6조,우대이율,"이 예금은 아래의 각 호별 조건을 충족하는 경우, 각 호별 신규일 당시 우리은행 영업점
및 홈페이지에 고시된 우대이율을 제공합니다. 단, 계약기간 만기 전 중도해지한 계좌에 대해서는 적용하지 않습니다.
1. 거래실적 인정기간1) 동안 우리은행 입출식 계좌에서 급여이체2) 또는 연금이체3) 실적이 있는
월 수가 계약 기간의 1/2 이상인 경우
2. 거래실적 인정기간1) 동안 우리은행 입출식 계좌에서 공과금 자동이체 출금 실적이 있는
월 수가 계약 기간의 1/2 이상인 경우
3. 거래실적 인정기간1) 동안 우리은행 입출식 계좌에서 우리카드사 신용/체크카드 결제금액 10만원 이상 출금 실적이 있는 월 수가 계약 기간의 1/2 이상인 경우
4. 우리은행 상품·서비스 마케팅 동의 항목 중 전화(휴대폰) 및 SMS 항목을 모두 동의한 후 만기해지 시점까지 유지한 경우
5. 이 예금 가입 시 금리쿠폰4)을 적용한 경우

주1) 거래실적 인정기간
- 신규일이 포함된 달로부터 만기일이 속한 달의 전전달까지의 기간 주2) 급여이체 실적
- 아래 중 하나 이상 충족한 경우(단, 개인명의의 계좌에서 이체된 자금은 실적인정에서 제외)
1. 고객이 지정한 이체일 기준으로 50만원 이상 입금한 경우 (지정한 이체일에 입금되어야 인정되며 지정한 이체일이 휴일(‘관공서의 공휴일에 관한 규정’에 의한 관공서의 공휴일, 토요일, 근로자의날)인 경우 전/후 영업일에 입금된 경우도 포함하여 이체 여부를 확인)
2. 적요란의 문구에 “급여”, “월급”, “급료”, “수당”이 인쇄된 이체실적이 월 50만원 이상인 경우
3. 적요란의 문구에 고객기본정보의 직장명과 동일하게 인쇄된 이체실적이 월 50만원 이상인 경우 주3) 연금이체 실적
- 국민연금, 공무원연금, 사학연금, 군인연금, 보훈연금 입금 시주4) 금리쿠폰
- 금리쿠폰은 이벤트 진행 시에만 사용 가능하며, 우리은행 영업점 및 인터넷(스마트) 홈페이지를 통해 적용 가능한 쿠폰금리 및 세부사항 확인 가능"
우리은행,적금,「우리 SUPER주거래 적금」특약,제7조,이자의 적용 및 지급,"① 이 예금의 적용금리는 제5조의 기본이율에 제6조의 우대이율을 더하여 결정됩니다.
② 이 예금의 이자지급방법은 만기일시지급식으로 합니다."
우리은행,적금,「우리 SUPER주거래 적금」특약,제8조,중도해지이율,이 예금은 중도해지 시 신규일 당시 영업점 및 인터넷 홈페이지에 고시한 일반정기적금 중도해지이율을 적용합니다.
우리은행,적금,「우리 SUPER주거래 적금」특약,제9조,만기 후 이율,이 예금은 만기 후 해지 시 만기일 당시 영업점 및 홈페이지에 고시한 일반 정기적금 만기 후 이율을 적용합니다.
우리은행,적금,「우리 SUPER주거래 적금」특약,제10조,일부해지,"이 예금을 자유적립식으로 가입한 경우 초 입금을 제외한 지정 입금 건별로 일부 해지 가능하며, 만기해지 포함 총 3회로 한정됩니다. 이 때 일부해지이율은 중도해지이율을 적용합니다.
※ 본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 문서입니다.
부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2017.04.07 약관 제정 - - 상품명 변경 - Y
2019.07.19 우대이율 변경 제6조 N
2019.12.11 우대이율 변경 제6조 N
2022.03.09 우대이율 변경 제6조 N
2024.10.14 우대이율 변경 제6조 N"
우리은행,적금,「우리 WON하는 LCK 적금」특약,제1조,약관의 적용,"「우리 WON하는 LCK 적금」 (이하 ‘이 적금’)과 관련된 거래는 본 특약을 적용 하며, 본 특약에서 정하지 않은 사항은 우리은행의 「예금거래기본약관」, 「적립 식예금약관」, 「계좌간 자동이체 약관」을 적용합니다."
우리은행,적금,「우리 WON하는 LCK 적금」특약,제2조,용어의 정의,"이 적금의 약관에서 사용하는 용어의 의미는 다음과 같습니다.
1. “WON하는 LCK” 콘텐츠란 「WON하는 LCK 이용 약관」에 따라 우리WON뱅 킹을 가입한 고객이 리그오브레전드게임과 관련된 콘텐츠, 우리금융그룹의 상품 및 홍보자료 열람, 우리은행에서 제공하는 각종 이벤트의 참여가 가능한 콘텐츠를 말합니다.
2. “티어”(이하 ‘등급’)란 WON하는 LCK 콘텐츠에서 우리은행 거래실적에 따라 지급되는 LP로 아래와 같이 고객을 분류하는 등급을 말합니다.
브실골 플래티넘 다이아몬드 마스터 챌린저 50LP이하 51~70LP 71~80LP 81~99LP 100LP
3. 각, 거래실적별 지급되는 LP는 아래와 같습니다.
주1) 주택청약종합 마이데이터 적금보유 적금 자동이체 청약 자동이체 저축보유 가입 20LP 10LP 10LP 10LP 10LP 오픈뱅킹 주2) MY WON뱅킹 가입 WON통장 보유 PUSH 주4) 알림 주3) 가입 TEAM 등록 10LP 10LP 10LP 5LP 5LP 이벤트 참여 주5) 이벤트 참여 주6) 댓글 10회 10회 20회 10LP 10LP 10LP 주1) 마이데이터 서비스 : 마이데이터 사업자(본인신용정보관리회사)가 개인의 금융정보(신용정보)를 일괄 수
집 및 관리하고, 통합조회 등을 제공하는 서비스 주2) 오픈뱅킹 : 오픈뱅킹 공동업무를 활용하여 우리은행이 이용자에게 제공하는 금융거래 서비스 주3) MY TEAM 등록 : 『WON하는 LCK』 서비스에서 고객이 응원하는 LCK 팀을 선택하여 등록 『우리WON뱅킹 - 생활/혜택 - WON하는 LCK - MY – My Team』 에서 원하는 팀 선택 주4) PUSH 알림 : 『WON하는 LCK』 서비스에서 제공하는 PUSH알림을 받도록 등록 주5) 이벤트 참여 : 『WON하는 LCK』 서비스에서 진행하는 모든 이벤트 참여 횟수 합산 주6) 댓글 : 『WON하는 LCK』 서비스에서 작성 가능한 모든 댓글 작성횟수 합산"
우리은행,적금,「우리 WON하는 LCK 적금」특약,제3조,가입대상,이 적금의 가입대상은 실명의 개인으로 1인 1계좌만 가입할 수 있습니다.
우리은행,적금,「우리 WON하는 LCK 적금」특약,제4조,계약기간 및 저축방법,"① 이 적금의 계약기간은 12주입니다.
② 이 적금은 자유적립식으로 가입할 수 있습니다."
우리은행,적금,「우리 WON하는 LCK 적금」특약,제5조,가입방법,이 적금은 우리WON뱅킹을 통해 가입 가능합니다.
우리은행,적금,「우리 WON하는 LCK 적금」특약,제6조,납입주기 및 저축한도,"① 이 적금의 납입 주기는 ‘매주’로 합니다.
② 이 적금은 매주 5만원 이하로 자유롭게 적립 가능합니다."
우리은행,적금,「우리 WON하는 LCK 적금」특약,제7조,판매기간,"① 이 적금은 시즌별로 정해진 기간동안 판매합니다.
② 시즌별 판매기간은 우리은행 영업점 및 인터넷 홈페이지에 고시됩니다."
우리은행,적금,「우리 WON하는 LCK 적금」특약,제8조,이자지급,"① 이 적금은 신규일 당시 우리은행 영업점 및 홈페이지에 고시된 기본금리가 적용됩니다.
② 이 적금은 입금 금액마다 입금일로부터 만기해지일 전일까지의 기간에 대하여 적금 신규일 당시 고시한 기본금리에 제9조에서 정한 우대금리를 더하여 계산한 이자를 원금에 더하여 만기일에 일시 지급합니다."
우리은행,적금,「우리 WON하는 LCK 적금」특약,제9조,우대금리,"이 적금은 다음 각 호의 조건을 충족하고 만기해지하는 경우 신규일 당시 우리은행 영업점 및 홈페이지에 고시된 우대금리를 적용하며, 계약기간 전 중도해지 한계좌에 대해서는 우대금리를 적용하지 않습니다.
1. 아래 표와 같은 “WON하는 LCK” 콘텐츠 등급이 만기시점에 확인되는 경우 (단, 각 등급별 우대금리를 차등 적용합니다.) WON하는 LCK 콘텐츠 등급표 브실골 플래티넘 다이아몬드 마스터 챌린저
2. 신규일이 포함된 달부터 다음월까지 월 10만원이상 우리카드사 신용/체크카드 결제실적 보유 및 해당카드의 결제계좌를 우리은행 입출식계좌로 지정하는

경우"
우리은행,적금,「우리 WON하는 LCK 적금」특약,제10조,중도해지 이자율,"이 적금을 만기일 전에 지급 청구할 때에는 신규일 당시 우리은행 영업점
및 홈페이지에 고시된 중도해지 이자율이 적용됩니다."
우리은행,적금,「우리 WON하는 LCK 적금」특약,제11조,만기 후 이자율,이 적금을 만기 후 해지할 때에는 만기일 당시 우리은행 영업점 및 홈페이지에 고시된 만기 후 이자율이 적용됩니다.
우리은행,적금,「우리 WON하는 LCK 적금」특약,제12조,세제혜택,이 적금은 가입자 본인의 한도 내에서 비과세종합저축으로 가입할 수 있습니다.
우리은행,적금,「우리 WON하는 LCK 적금」특약,제13조,계약해지방법,이 적금은 우리은행 영업점 및 인터넷⦁우리WON뱅킹을 통한 해지가 가능합니다.
우리은행,적금,「우리 WON하는 LCK 적금」특약,제14조,중도인출,"이 적금은 초입금을 제외한 지정 입금 건별로 중도인출이 가능하며, 만기해지 포함
총 3회로 한정합니다. 이 때 중도인출금액에 대해서 중도해지이율을 적용합니다."
우리은행,적금,「우리 WON하는 LCK 적금」특약,제15조,제한사항,"① 이 적금은 공동명의 가입 및 양도에 의한 명의변경이 불가합니다.
② 이 적금은 만기 앞당김 해지가 불가합니다."
우리은행,적금,「우리 WON하는 LCK 적금」특약,제16조,기타사항,"이 적금은 판매기간별 1인 1계좌로 가입 가능합니다. 단, 판매기간이 다를 경우 해당 기간별로 1인 1계좌에 한하여 기존 판매기간에 가입한 적금과 무관하게 가입 가능합니다.
부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2023.XX.XX 약관 제정 - - <본 서류는 법률 및 내부통제기준에 따라 절차를 거쳐 제공됩니다>"
