은행,상품종류,상품이름,조항,조항이름,조항내용
KB_bank,기타,『KB부가세납부전용통장』특약,1,약관의 적용,"KB부가세납부전용통장(이하 “이 통장”이라 합니다)거래는 이 특약을 적용하고, 이 특약에서
정하지 않은 사항에 대해서는 입출금이자유로운예금약관, 예금거래기본약관을 적용합니다."
KB_bank,기타,『KB부가세납부전용통장』특약,2,예금과목,이 통장의 예금과목은 보통예금 또는 기업자유예금으로 합니다.
KB_bank,기타,『KB부가세납부전용통장』특약,3,가입대상,"이 통장의 가입대상은 개인사업자 및 법인으로 대통령령이 정하는 다음 각 호의 어느 하나에
해당하는 물품 또는 용역을 공급하거나 공급받으려는 사업자(법인 및 사업자등록증을 소지한
개인사업자) 또는 수입하려는 사업자 입니다.
1. 조세특례제한법 시행령으로 정하는 형태·순도 등을 갖춘 지금
2. 조세특례제한법 시행령으로 정하는 형태·순도 등을 갖춘 금제품
3. 조세특례제한법 시행령으로 정하는 금 관련 웨이스트와 스크랩
4.「관세법」제84조에 따라 기획재정부 장관이 고시한 「관세·통계통합품목분류표」중
비철금속류의 웨이스트 및 스크랩과 잉곳 또는 이와 유사한 재용해 비철금속류의 웨이스트와
스크랩으로부터 제조된 괴상의 주조물
5.「관세법」제84조에 따라 기획재정부 장관이 고시한 「관세·통계통합품목분류표」중 철의
웨이스트와 스크랩, 철강의 재용해용 스크랩 잉곳 또는 그 밖에 이와 유사한 것으로서
조세특례제한법 시행령으로 정하는 물품
6.「관광진흥법」제2조의 제2호에 따른 관광사업자가 다른 관광사업자 또는「관세법」 제196조에
따른 보세판매장의 특허를 받은 면세점사업자에게 관광객을 면세점에 유치하는 용역으로서
조세특례제한법 시행령으로 정하는 송객용역"
KB_bank,기타,『KB부가세납부전용통장』특약,4,가입용도,"이 통장은 조세특례제한법 제106조의 4, 제106조의 9, 제106조의 11에 따라 사업자간 금 관련
제품 또는 구리, 철, 기타비철금속 스크랩등, 면세점송객용역 거래 시 매매대금의 결제와
부가가치세 납부를 원활히 지원하는 계좌입니다."
KB_bank,기타,『KB부가세납부전용통장』특약,5,적용이율,"이 통장의 이율은 결산일 현재 영업점에 고시한 보통예금 또는 기업자유예금의 기본이율을
적용합니다."
KB_bank,기타,『KB부가세납부전용통장』특약,6,예금의 신규,"이 통장을 가입하는 사업자는 거래물품 또는 용역 종류별(금거래계좌, 스크랩등거래계좌,
면세점송객용역 거래계좌)로 하나의 금융회사를 지정하여 거래하여야 하며, 지정 금융회사 내에서
여러 개의 계좌를 신규 할 수 있습니다."
KB_bank,기타,『KB부가세납부전용통장』특약,7,거래 이용매체,"매매대금의 원활한 결제를 위해 이 통장 개설 후 아래의 이용매체를 사용하여 매매대금을
결제합니다. 이용매체의 종류는 사업자의 거래 편의를 위해 향후 변경 또는 추가 될 수 있습니다.
1. 영업점 창구
2. 기업인터넷뱅킹
3. KB스타기업뱅킹"
KB_bank,기타,『KB부가세납부전용통장』특약,8,예금의 전환,"고객 요청 시 다음 각 호의 방법으로 기 보유 KB국민은행 기업자유예금 또는 보통예금에서
KB부가가치세 매입자 납부전용통장으로 전환이 가능합니다.
1. 영업점 창구 서면 요청
2. 기업인터넷뱅킹에서 전환 신청
3. KB스타기업뱅킹에서 전환 신청"
KB_bank,기타,『KB부가세납부전용통장』특약,9,간이과세자의 신규,"간이과세자에 해당하는 고객은 간이과세자임을 증명할 수 있는 사업자등록증을 영업점 창구에
제출하고 영업점 창구에서 전환 또는 신규 시에만 별도 세율 적용이 가능합니다."
KB_bank,기타,『KB부가세납부전용통장』특약,10,매매대금의 흐름,"① 매입자는 관련 제품 또는 용역 매매 시 본인의 KB부가세납부전용통장으로 매매에 필요한
금액을 사전에 입금하여야 하며 제7조의 이용매체를 통한 결제 시 매입자의
KB부가세납부전용통장에서 공급가액과 부가가치세가 출금되어 공급가액은 매출자의
전용계좌로 입금되고, 부가가치세액은 매출자 거래은행의 ‘부가가치세 매입자 납부계정’으로
입금됩니다.
② 이 때 조세특례제한법 및 동법 시행령과 동법 시행규칙에 의거 해당 사업자에게 정산·환급
세액이 발생한 경우 동 세액은 해당 사업자의 KB부가세납부전용통장으로 입금됩니다."
KB_bank,예/적금,거치식예금 약관,1,적용범위,"① 거치식예금(이하 '이 예금'이라 합니다)이란 예치기간을 정하고 거래를 시작할 때 맡긴 돈을
만기에 찾는 예금을 말합니다.
② 이 약관에서 정하지 아니한 사항은 예금거래기본약관의 규정을 적용합니다.
③ 양도성예금증서 및 표지어음의 거래에는 이 약관을 적용합니다."
KB_bank,예/적금,거치식예금 약관,2,지급시기,"이 예금은 약정한 만기일 이후 거래처가 청구할 때 지급합니다. 다만, 거래처가 부득이한 사정으로
청구할 때에는 만기전이라도 지급할 수 있습니다."
KB_bank,예/적금,거치식예금 약관,3,이자,"① 이 예금의 이자는 약정한 예치기간에 따라 예금일 당시 영업점에 게시한 예치기간별 이율로 셈
하여 만기일 이후 원금과 함께 지급합니다. 그러나 거래처의 요청이 있으면 월별로 이자를 지급
할 수 있습니다.
② 만기일 후 지급 청구할 때는 만기일로부터 지급일 전날까지의 기간에 대해 예금일 당시 영업점에
게시한 만기후이율로 셈한 이자를 더하여 지급합니다.
③ 만기일 전에 지급청구할 때는 예금일로부터 지급일 전날까지의 기간에 대하여 예금일 당시 영
업점에 게시한 중도해지이율로 셈하여 지급하며, 이미 지급한 이자는 지급할 금액에서 뺍니다.
④ 이 예금 중 변동금리를 적용하는 예금은 이율을 바꾼 때 바꾼 이율로 셈하여 이자를 지급 합니다."
KB_bank,예/적금,국민수퍼정기예금 특약,1,적용범위,"국민수퍼정기예금(이하 '이 예금'이라 합니다)거래는 이 특약을 적용하며 이 특약에서 정하지 않은 사항은
예금거래기본약관 및 거치식예금약관을 적용합니다."
KB_bank,예/적금,국민수퍼정기예금 특약,2,가입대상,이 예금의 가입대상에는 제한이 없습니다.
KB_bank,예/적금,국민수퍼정기예금 특약,3,예금과목,이 예금의 예금과목은 정기예금으로 합니다.
KB_bank,예/적금,국민수퍼정기예금 특약,4,계약기간,"① 고정금리형은 1개월 이상 36개월 이내 월 또는 일단위로 합니다.
② 단위기간금리연동형은 12개월 이상 36개월 이내 월단위로 하고, 이때 연동(회전)단위 기간은
1개월 이상 6개월 이내 월단위 또는 30일 이상 181일 이내 일단위로 합니다.
③ CD금리연동형은 6개월, 1년, 2년, 3년으로 합니다."
KB_bank,예/적금,국민수퍼정기예금 특약,5,저축방법,"① 이 예금의 거래처는 계약기간을 달리하여 신규시에는 최저 1백만원 이상 입금하고 10만원 이상 총
30회(신규 포함) 범위내에서 수시로 추가 입금할 수 있습니다."
KB_bank,예/적금,국민수퍼정기예금 특약,6,이율의 적용,"① 고정금리형은 계좌별로 신규 및 추가입금 당시 영업점에 게시된 이율이 계약기간까지 적용됩니다.
② 단위기간금리연동형은 각 단위기간별로 단위기간 시작일 당시 영업점에 게시된 이율이 적용됩니다.
③ CD금리연동형은 3개월 단위로 신규일 및 추가입금일 또는 신규일 및 추가입금일로부터 매 3개월 경과일이
속한 주의 전주 최종 영업일의 직전 영업일에 금융투자협회에서 산출하는 CD수익률에 연동한 이율이
계약기간까지 적용됩니다.
※ CD수익률 : 신용평가회사로부터 AAA이상의 신용등급을 받은 시중은행이 발행한 만기가 91일(만기가 80일 이상
100일 이내면 만기 91일로 봄)인 CD의 발행수익률로서 기초자료제출기관이 금융투자협회에 제출한
기초수익률을 기반으로 협회가 산출한 수익률
다만, 금융투자협회가 CD수익률 산출업무를 수행하기 어려운 비상사태가 발생하는 경우 CD수익률을 3개월
CD시가평가 기준수익률(AAA등급)의 채권평가 5사 평균금리(민간평가사 CD수익률)로 변경하고, 영업점과
인터넷 홈페이지에 산출업무 중단 사유 및 내용, 기간 등을 공시하며 개별 가입자에게 안내하기로 합니다.
④ 거래처는 신규 및 추가 입금시마다 제1항 내지 제3항에서 정한 이율적용방법을 선택하여야 합니다.
⑤ 이 예금의 신규 시 금리우대쿠폰을 적용한 경우 쿠폰 우대금리를 기본이율에 가산합니다.
※ 금리우대쿠폰 우대금리는 신규 당시 적용한 쿠폰의 우대금리를 따르며, 세부 사항은 금리우대쿠폰에서
확인 가능합니다.
※ 금리우대쿠폰은 신규 시에만 사용 가능하며 중도해지 시에는 적용되지 않습니다."
KB_bank,예/적금,국민수퍼정기예금 특약,7,이자지급방법 등,"① 이 예금의 이자지급방법 중 고정금리형은 월이자지급식, 만기이자지급식, 월이자복리식,
단위기간금리연동형은 단위기간이자지급식, 단위기간이자복리식이 있고, CD금리연동형은 만기이자지급식,
3개월이자지급식, 월이자지급식이 있으며, 거래처는 이자지급방법을 가입시 및 추가 입금시 선택하여야 하고,
이자지급방법을 중도에 변경할 수 없습니다.
② 고정금리형의 이자는 신규일 및 추가입금일 당시 영업점에 게시한 예치기간별 해당이율로 셈하여 원금과 함께
지급합니다.
③ 단위기간금리연동형의 이자는 단위기간별로 영업점에 게시된 해당이율로 셈하여 단위기간 마다 지급하거나
만기에 원금과 함께 지급합니다.
④ CD금리연동형의 이자는 신규 및 추가입금일로부터 최초 3개월간은 신규 및 추가입금일 현재 제6조 제1항에
의한 해당 이율로 셈하고, 신규 및 추가입금일로부터 매 3개월 경과 시점으로부터 이후 3개월간은 신규 및
추가입금일로부터 매 3개월 경과시점 현재 제6조 제3항에 의한 해당 이율로 셈하여 월 또는 3개월 단위로
지급하거나, 만기에 원금과 함께 지급합니다."
KB_bank,예/적금,국민수퍼정기예금 특약,8,중도해지,"거래처가 만기일 이전에 지급 청구할 때에는 신규일 및 추가입금일로부터 지급일 전일까지의 기간에 대해
입금일 당시 영업점에 게시한 중도해지이율로 셈한 이자를 원금에 더하여 지급합니다. 다만,
단위기간금리연동형의 경우 단위기간 경과후 해지할 때에는 경과된 단위기간에 대해서는 약정 이율을 적용하고
잔여기간에 대해서는 입금일 당시 영업점에 게시한 중도해지이율을 적용합니다."
KB_bank,예/적금,국민수퍼정기예금 특약,9,만기후이율,"거래처가 만기일 후 지급청구할 때에는 만기일로부터 지급일 전일까지의 기간에 대해 신규 및 추가입금일 당시
영업점에 게시된 만기후 이율로 셈한 이자를 더하여 지급합니다."
KB_bank,예/적금,국민수퍼정기예금 특약,10,분할인출,"이 예금은 1개월이상 경과된 고정금리형에 한하여 신규 및 추가입금 계좌별로 3회(해지 포함)까지 총 15회
범위내에서 분할인출할 수 있습니다."
KB_bank,예/적금,국민수퍼정기예금 특약,11,관련대출,이 예금 가입자는 은행이 정하는 방법 및 절차에 따라 대출을 받을 수 있습니다.
KB_bank,예/적금,예금거래기본약관,1,적용범위,"이 약관은 입출금이 자유로운 예금, 거치식예금, 적립식예금 거래에 적용합니다."
KB_bank,예/적금,예금거래기본약관,2,실명거래,"① 거래처는 실명으로 거래하여야 합니다.
② 은행은 거래처의 실명확인을 위하여 주민등록증·사업자등록증 등 실명확인증표 또는 그밖에 필요한
서류의 제시나 제출을 요구할 수 있고, 거래처는 이에 따라야 합니다."
KB_bank,예/적금,예금거래기본약관,3,거래장소,"거래처는 예금계좌를 개설한 영업점(이하 “개설점” 이라 합니다)에서 모든 예금거래를 합니다. 다만, 은행
이 정하는 바에 따라 다른 영업점이나 다른 금융기관, 또는 현금자동출금기·현금자동입출금기·컴퓨터·전
화기 등(이하 “전산통신기기”라 합니다)을 통해 거래할 수 있습니다."
KB_bank,예/적금,예금거래기본약관,4,거래방법,"거래처는 은행에서 내준 통장(증서, 전자통장을 포함합니다, 이하 같습니다.) 또는 수표·어음 용지로 거래
하여야 합니다. 그러나 입금할 때와, 자동이체약정·전산통신기기·바이오인증 이용약정에 따라 거래하는
경우 및 기 등록된 생체정보(이하 “바이오정보”), 실명확인증표 등을 통해 본인확인된 경우에는 통장 없
이(이하 “무통장”)도 거래할 수 있습니다."
KB_bank,예/적금,예금거래기본약관,5,인감과 비밀번호 등의 신고,"① 거래처는 거래를 시작할 때 인감 또는 서명, 비밀번호, 성명, 상호, 대표자명, 대리인명, 주소 등 거래
에 필요한 사항을 신고하여야 합니다. 다만, 비밀번호는 비밀번호입력기(이하 “Pin-Pad기”라 합니다)
에 의하여 거래처가 직접 등록할 수 있으며, 거래처가 은행에 내점할 수 없는 경우 거래처는 개설된 예
금의 첫거래 전에 은행이 정한 방법에 따라 전산통신기기를 이용하여 비밀번호를 등록하여야 합니다.
② 제1항에 불구하고 은행에서 따로 정하는 예금은 비밀번호를 신고하지 않습니다.
③ 거래처는 인감과 서명을 함께 신고하거나, 인감 또는 서명을 추가 신고 할 수 있습니다.
④ 통장을 발행하지 않는 경우 은행은 거래처로부터 인감 또는 서명의 신고 절차를 생략할 수 있습니다."
KB_bank,예/적금,예금거래기본약관,6,입금,"① 거래처는 현금이나 즉시 추심할 수 있는 수표·어음·기타 증권(이하 “증권”이라 합니다) 등으로 입금
할 수 있습니다.
② 거래처는 현금이나 증권으로 계좌송금(거래처가 개설점 이외에서 자기 계좌에 입금하거나, 제3자가
개설점 또는 다른 영업점이나, 다른 금융기관에서 거래처 계좌에 입금하는 것) 하거나, 계좌 이체(거래
처의 신청에 따라 은행이 특정계좌에서 자금을 출금하여 같은 은행 또는 다른 은행의 다른 계좌에 입
금하는 것)를 할 수 있습니다.
③ 증권으로 입금할 때 입금인은 증권의 백지보충이나 배서 또는 영수기명날인 등 필요한 절차를 밟아야
하며, 은행은 백지보충 등의 의무를 지지 않습니다.
④ 입금하는 증권이 수표나 어음일 때 은행은 소정 금액란에 적힌 금액으로 처리합니다."
KB_bank,예/적금,예금거래기본약관,7,예금이 되는 시기,"① 제6조에 따라 입금한 경우 : 다음 각 호의 시기에 예금이 됩니다.
1. 현금으로 입금한 경우 : 은행이 이를 받아 확인한 때
2. 현금으로 계좌송금 하거나 또는 계좌 이체한 경우 : 예금원장에 입금의 기록을 한 때
3. 증권으로 입금하거나 계좌 송금한 경우 : 은행이 그 증권을 교환에 돌려 부도 반환 시한이 지나고
결제를 확인한 때. 다만, 개설점에서 지급하여야 할 증권은 그날 안에 결제를 확인한 때
② 제1항 제3호에도 불구하고 증권이 자기앞수표이고 지급제시기간 안에 사고신고가 없으며 결제될 것
이 틀림없음을 은행이 확인한 경우에는 예금원장에 입금의 기록이 된 때 예금이 됩니다.
③ 은행은 특별한 사정이 없는 한 제1항 및 제2항의 확인 또는 입금기록을 신속히 하여야 합니다."
KB_bank,예/적금,예금거래기본약관,8,증권의 부도,"① 제6조 제1항에 따라 입금한 증권이 지급거절되었을 때는 은행은 그 금액을 예금원장에서 뺀 뒤, 거래
처(무통장 입금일 때는 입금의뢰인)가 신고한 연락처로 그 사실을 알립니다. 다만, 통화불능 등 부득이
한 사유로 그 사실을 알릴 수 없는 경우에는 그러하지 아니합니다.
② 은행은 지급 거절된 증권을 그 권리보전절차를 밟지 아니하고, 입금한 영업점에서 거래처(무통장 입
금일 때는 입금의뢰인)가 반환 청구할 때 돌려줍니다. 다만, 증권발행인이 지급 거절한 날의 다음 영업
일까지 증권을 입금한 예금계좌에 해당자금을 현금이나 즉시 현금으로 바꿀 수 있는 증권으로 입금했
을 때는 발행인에게 돌려줄 수 있습니다."
KB_bank,예/적금,예금거래기본약관,9,이자,"① 이자는 원을 단위로 약정한 예치기간 또는 제7조에 따라 예금이 된 날(자기앞수표·가계수표는 입금일)
부터 지급일 전날까지의 기간에 대하여 은행이 정한 이율로 셈합니다.
② 은행은 예금종류별 예금이율표를 영업점 및 인터넷 홈페이지에 비치·게시하고, 이율을 바꾼 때는 그
바꾼 내용을 영업점 및 인터넷 홈페이지에 1개월 동안 게시합니다.
③ 제2항에 따라 이율을 바꾼 때는, 입출금이 자유로운 예금은 바꾼 날로부터 바꾼 이율을 적용하며, 거
치식·적립식예금은 계약 당시의 이율을 적용함을 원칙으로 하되, 변동금리가 적용되는 예금은 바꾼 날
로부터 바꾼 이율을 적용합니다.
④ 변동이율을 적용하는 거치식·적립식예금은 최초 거래시 이율적용방법을 통장, 전산통신기기 등으로
표시하며, 변동이율을 적용하는 적립식예금은 이율을 바꾼 때마다 바뀐 이율을 통장에 기록하거나 전산
통신기기 등으로 안내합니다.
⑤ 거래처가 실제 받는 이자는 제1항에 따라 셈한 이자에서 소득세법 등 관계법령에 따라 원천징수한
세액을 뺀 금액입니다."
KB_bank,예/적금,예금거래기본약관,9,의2(휴면예금 및 출연),"① 은행은 예금이 다음 각 호에 해당할 때에는 예금채권의 소멸시효가 완성된 것(이하 “휴면예금”이라
한다)으로 봅니다.
가. 입출금이 자유로운 예금은 이자지급을 포함한 최종거래일로부터 5년 이상 경과한 예금
나. 거치식, 적립식예금은 만기일 또는 이자지급을 포함한 최종거래일로부터 5년 이상 경과한 예금
② 제1항에 따른 휴면예금은 「서민의 금융생활 지원에 관한 법률」 제40조 따라 “서민금융진흥원”으로
출연될 수 있으며, 원권리자는 출연된 휴면예금을 동법 제45조에 따라 지급청구 할 수 있습니다.
③ 예금계약은 예금이 제1항 각 호에 따라 휴면예금에 해당하게 된 시점에 자동 종료하며, 해당 계좌는
더 이상 이용이 불가합니다. 잔액이 0원으로 된 예금이 제1항 각 호에 해당하게 된 경우도 같습니다."
KB_bank,예/적금,예금거래기본약관,10,지급·해지청구,"① 거래처가 예금·이자를 찾거나 예금계약을 해지하고자 할 때는 신고한 비밀번호 등 필요한 사항을 적
거나 PIN-Pad기에 입력하고, 거래 인감을 날인하거나 서명감과 일치하게 서명한 지급 또는 해지 청구
서를 제출하여야 합니다.
② 거래처가 무통장으로 거래하고 실명확인증표 등에 의해 본인확인된 경우 은행이 정하는 바에 따라 제
1항에 따른 절차의 전부 또는 일부를 생략할 수 있습니다.
③ 거래처가 자동이체·전산통신기기·바이오인증 등을 이용하여 찾을 때는 그 약정에서 정한 바에 따릅니
다."
KB_bank,예/적금,예금거래기본약관,11,금융사고자금 지급정지,"① 은행은 ‘금융사고예방을 위한 공동협약’(이하 “협약”이라 한다) 및 ‘금융사고예방을 위한 공동협약 시
행세칙’(이하 “세칙”이라 한다)에서 정하는 금융사고(이하 “금융사고”라 한다)로 인한 사고자금이 이체
된 거래처의 계좌(이하 “사고계좌”라 한다)에 대하여 금융사고가 발생한 금융기관의 요청이 있는 경우
지체없이 지급정지를 취한다.
② 제1항의 지급정지 금액은 금융사고로 인해 이체된 금액 이내로 한다.
③ 제1항의 지급정지기간은 지급정지한 날로부터 10영업일 이내로 한다. 다만, 지급정지를 요청한 금융
기관의 신청으로 법원에 의한 결정문 송달이 이루어진 경우에는 그러하지 아니하며, 법원의 결정문 송
달이 지연되어 지급정지를 요청한 금융기관이 관련 증빙서류를 첨부하여 서면으로 지급정지기간의 연
장을 요청하는 경우 은행은 10영업일 이내에서 연장할 수 있다.
④ 은행이 제1항의 지급정지를 한 때에는 지체없이 거래처에 지급정지 사실과 이의신청 절차를 유선 또
는 이와 상응하는 방법으로 통지하여야 하며, 거래처가 이의를 신청한 때에는 은행이 정한 민원처리 절
차에 의하여 처리한다.
⑤ 거래처가 지급을 청구하는 경우에는 금융사고에 의해 이체된 자금을 제외하고 지급한다.
⑥ 은행은 금융사고와 관련한 사항이 해소 된 경우 지체없이 지급정지를 해지 하여야 한다.
⑦ 은행은 거래처의 계좌에서 금융사고로 인한 사고자금이 다른 금융기관에 이체된 경우 사고발생을 인
지한 날로부터 10일 이내에 그 다른 금융기관에 대하여 지급정지를 요청할 수 있다.
⑧ 이 조의 금융사고자금 지급정지와 관련하여 이 조에서 정하지 아니한 사항은 제1항의 협약 및 세칙
에서 정하는 바에 따른다."
KB_bank,예/적금,예금거래기본약관,12,지급시기,"① 입출금이 자유로운 예금은 거래처가 찾을 때 지급합니다. 이 경우 기업자유예금은 먼저 예금한 금액
부터 지급합니다.
② 거치식·적립식예금은 만기일 이후 거래처가 찾을 때 지급합니다."
KB_bank,예/적금,예금거래기본약관,13,양도 및 질권설정,"① 거래처가 예금을 양도하거나 질권설정 하려면 사전에 은행에 통지하고 동의를 받아야 합니다. 다만,
법령에 의하여 금지되는 경우에는 양도나 질권설정을 할 수 없습니다.
② 입출금이 자유로운 예금은 질권설정 할 수 없습니다."
KB_bank,예/적금,예금거래기본약관,14,사고·변경사항 신고,"① 거래처는 통장·도장·카드 또는 증권이나 그 용지를 분실·도난·멸실·훼손했을 때는 곧 서면으로 신고
하여야 합니다. 다만, 긴급하거나 부득이할 때는 영업시간 중에 전화 등으로 신고할수 있으며 이 때는
다음 영업일 안에 서면 신고 하여야 합니다.
② 거래처가 인감 또는 서명, 비밀번호, 성명, 상호, 대표자명, 대리인명, 주소, 전화번호 기타 신고 사항
을 바꿀 때는 서면으로 신고하여야 합니다. 다만, 비밀번호는 서면신고 없이 전산통신기기를 이용하여
바꿀 수 있으며, 이 경우 계좌번호, 주민등록번호, 비밀번호 등 은행이 정한 요건이 맞으면 은행은 새로
운 비밀번호로 변경 처리 합니다.
③ 거래처는 주소, 전화번호 등의 일부 신고사항에 대하여는 은행이 정한 방법에 따라 전산통신기기를
이용하여 변경할 수 있습니다.
④ 제1항 및 제2항의 신고는 은행이 이를 접수한 뒤 전산입력 등 필요한 조치를 하는데 걸리는 합리적
인 시간이 지나면 그 효력이 생기며 전산장애 등 불가항력적인 사유로 처리하지 못한 때는 복구 등 사
유 해제시 즉시 처리해야 합니다.
⑤ 제1항의 신고를 철회할 때는 거래처 본인이 서면 또는 전산통신기기 등으로 하여야 합니다."
KB_bank,예/적금,예금거래기본약관,15,통장·카드의 재발급 등,"제14조에 따라 통장·도장·카드에 대한 사고신고가 있을 때에는 은행은 신고인이 거래처 본인임을 확인
하는 등 필요한 조치를 마친 뒤에 재발급하거나 지급합니다. "
KB_bank,예/적금,예금거래기본약관,16,통지방법 및 효력,"① 은행은 오류의 정정 등 예금거래에서 발생하는 일반적 사항을 통보하는 경우에는 거래처가 신고한 연
락처로 전화 통보할 수 있습니다. 이 때, 통화자가 거래처 본인이 아닌 경우, 그 통화자가 은행의 통지
내용을 이해하고 이를 거래처에 전달 할 것이라고 믿을 충분한 이유가 있는 때에는 거래처에 정당하게
통보한 것으로 봅니다.
② 은행이 예금거래에서 발생하는 일반적 사항을 서면으로 통지했을 때는 천재지변 등 불가 항력적인 경
우 외에는 보통의 우송기간이 지났을 때 도달한 것으로 봅니다.
③ 은행은 예금계약의 임의해지 등 중요한 의사표시를 하는 때는 서면으로 하여야 하며 그 통지가 거래
처에 도달되어야 의사표시의 효력이 생깁니다. 다만, 관계법령 또는 어음교환업무규약 등에 의하여 예
금계약을 해지한 경우나 거래처가 제14조에 의한 변경 신고를 게을리하여 도달되지 않은 때에는 그러
하지 아니합니다."
KB_bank,예/적금,예금거래기본약관,17,면책,"① 은행은 예금지급청구서, 증권(어음교환소에서 전자적정보의 형태로 제시된 어음ㆍ수표 등 포함) 또는
신고서 등에 찍힌 인영(또는 서명)을 신고한 인감(또는 서명감)과 육안으로 주의 깊게 비교·대조하여
틀림없다고 여기고, 예금지급청구서 등에 적힌 비밀번호나 PIN-Pad기를 이용하여 입력된 비밀번호가
신고 또는 등록한 것과 같아서 예금을 지급하였거나 기타 거래처가 요구하는 업무를 처리하였을 때에
는 인감이나 서명의 위조·변조 또는 도용이나 그밖의 다른 사고로 인하여 거래처에 손해가 생겨도 그
책임을 지지 않습니다. 다만, 은행이 거래처의 인감이나 서명의 위조·변조 또는 도용 사실을 알았거나
알 수 있었을 때는 그러하지 아니합니다.
② 전산통신기기 등을 이용하거나 거래정보 등의 제공 및 금융거래명세 등의 통보와 관련하여 은행이 책
임질 수 없는 사유로 계좌번호, 비밀번호 등의 금융정보가 새어나가 거래처에 손해가 생겨도 은행은 그
책임을 지지 않습니다.
③ 은행이 거래처의 실명확인증표 등으로 주의 깊게 본인확인하여 예금을 지급하였거나 기타 거래처가
요구하는 업무를 처리하였을 때에는 위조·변조 또는 도용이나 그밖에 다른 사고로 인하여 거래처에 손
해가 생겨도 그 책임을 지지 않습니다. 다만, 은행이 고의 또는 과실로 인한 귀책사유가 있는 경우 은
행은 그 책임의 일부 또는 전부를 부담합니다.
④ 은행이 주민등록증 등 실명확인증표로 주의 깊게 실명확인 하거나 실명 전환한 계좌는 거래처가 실명
확인증표 또는 서류의 위조·변조·도용 등을 한 경우, 이로 인하여 거래처에 손해가 생겨도 은행은 그
책임을 지지 않습니다.
⑤ 거래처가 제14조 제1항, 제2항, 제4항의 신고나 절차를 미루어생긴 손해에 대해 은행은 그 책임을
지지 않습니다. 다만, 이 경우에도 은행은 거래처에 손해가 발생하지 않도록 선량한 관리자로서의 주의
를 다하여야 합니다."
KB_bank,예/적금,예금거래기본약관,18,수수료,"① 거래처가 개설점이 아닌 다른 영업점이나 다른 금융기관 또는 전산통신기기 등을 통해 거래할 때 은
행은 온라인수수료나 추심수수료 등을 받을 수 있습니다.
② 은행은 제1항의 경우 외에도 거래처가 자기앞수표 발행 등을 원하거나 거래처 잘못으로 통장 재발행
등을 요청하는 경우 그 사무처리와 관련하여 수수료를 받을 수 있습니다.
③ 제1항, 제2항과 관련한 수수료표는 영업점 및 인터넷 홈페이지에 게시합니다."
KB_bank,예/적금,예금거래기본약관,19,오류처리 등,"① 은행이 예금원장이나 통장거래내용을 사실과 다르게 처리하였을 때는, 이를 확인하여 바르게 고치고
그 사실을 거래처에 통지하여야 합니다.
② 거래처는 거래를 마친 때 그 내용이 맞는가를 확인하고, 거래내용이 사실과 다를 때는 바르게 고칠
것을 요구할 수 있으며, 은행은 그 사실을 확인하고 바르게 처리하여야 합니다."
KB_bank,예/적금,예금거래기본약관,20,예금의 비밀보장,"① 은행은 「금융실명거래 및 비밀보장에 관한 법률」등 법령에서 정한 경우를 제외하고는 거래처의 거래
내용에 대한 자료나 정보를 남에게 제공하지 않습니다.
② 은행은 거래처가 전산통신기기 등으로 무통장입금(송금 포함), 예금잔액 등에 관한 정보의 제공을 요
청한 때는 명의인·계좌번호·비밀번호[자동응답 서비스(ARS)는 계좌번호·비밀번호]가 맞으면 그 요청
자를 본인으로 여겨 입금(송금)을 하고 입금인, 입금액, 예금 잔액 등에 관한 정보를 제공할 수 있으며,
이로 인하여 금융거래 정보누설 등으로 거래처에 손해가 생겨도 그 책임을 지지 않습니다."
